YEAR,MO,DY,PRECTOTCORR,RH2M,T2M,WD50M,WS50M_RANGE,CLRSKY_SFC_SW_DWN
2016,3,28,0.01,31.06,29.65,221.25,6.92,6.85
2016,3,29,0,28.62,28.81,252.56,6.89,7.05
2016,3,30,0,35.12,28.76,316.44,6.38,7.15
2016,3,31,0,42.62,27.64,314.12,4.25,7.32
2016,4,1,0,43.88,27.98,308.69,5.7,7.41
2016,4,2,0,46.19,28.67,283.62,7.79,7.23
2016,4,3,0,51.44,28.73,310.81,7.11,6.86
2016,4,4,0.02,44.25,29.77,279.69,3.8,6.45
2016,4,5,0.38,45.62,28.97,210.06,3.86,5.76
2016,4,6,0.28,42.94,28.76,262.75,5.67,6.49
2016,4,7,0.05,41.94,28.54,260.62,6.4,7.18
2016,4,8,0,29.44,29.19,219.25,7.2,7.28
2016,4,9,0,28.75,28.92,244.44,7.22,7.1
2016,4,10,0,37.69,29.14,268.62,6.53,6.95
2016,4,11,0,36.44,30.02,287.31,5.25,7.1
2016,4,12,0,32.88,29.87,254.06,6.96,7.4
2016,4,13,0,42.19,28.59,305.69,4.12,7.66
2016,4,14,0,45.44,29.08,239.12,7.62,7.78
2016,4,15,0,37.19,29.54,288.44,6.95,7.84
2016,4,16,0,44.69,29.01,312.81,5.4,7.52
2016,4,17,0,48.88,27.99,304.38,5.5,7.82
2016,4,18,0,49.44,29.9,259.19,7.21,7.64
2016,4,19,0.56,49.19,30,224.12,8.05,7
2016,4,20,0.57,50.62,30.38,264.94,6.61,6.79
2016,4,21,0,46.31,29.65,309.62,6.84,7.11
2016,4,22,0,51,27.15,275.94,5.21,7.73
2016,4,23,0,57.56,26.44,279.62,3.57,7.93
2016,4,24,0,57,26.73,279,4.59,7.86
2016,4,25,0,50.81,27.55,282.06,6.04,7.87
2016,4,26,0,44.38,28.98,279.38,5.43,7.77
2016,4,27,0,31.5,30.83,193.06,6.13,7.52
2016,4,28,0,31.62,31.25,231.56,6.68,7.26
2016,4,29,0,41.5,30.12,288.06,6.35,7.2
2016,4,30,0,45.31,30,290.5,6.79,7.5
2016,5,1,0,42.88,29.45,299.56,6.19,7.67
2016,5,2,0,49.75,29.3,300.19,5.25,7.8
2016,5,3,0,44.94,29.75,307.81,5.7,7.81
2016,5,4,0,47.69,28.61,298.19,5.1,7.76
2016,5,5,0,55,28.49,294,5.54,7.67
2016,5,6,0,51.88,28.11,300.12,3.26,7.83
2016,5,7,0.01,53.19,28.47,272.31,7.56,7.9
2016,5,8,0.45,55.94,28.9,301.25,7.02,7.54
2016,5,9,1.68,50.5,29.82,267,5.13,7.58
2016,5,10,1.79,50.5,29.76,295,5.89,7.48
2016,5,11,0.38,48.88,30.28,287.06,6.94,7.37
2016,5,12,0.88,51.75,30.17,314.44,5.09,7.13
2016,5,13,0.42,58.25,29.77,291.69,4.95,7.23
2016,5,14,1.37,56.38,30.34,283.38,4.34,7.09
2016,5,15,0,51.06,31.01,314.56,5.61,7.18
2016,5,16,0,51.81,30.52,302.19,7.18,7.49
2016,5,17,0,58.12,29.59,311.56,4.68,7.53
2016,5,18,0,61.06,30.05,284.88,3.62,7.36
2016,5,19,0.01,62.69,29.25,275.25,3.21,7.22
2016,5,20,0,64.62,28.71,265.88,1.53,7.27
2016,5,21,0,66.44,28.49,265.56,2.16,7.4
2016,5,22,0,64.25,28.94,263.25,3.25,7.53
2016,5,23,0.08,66.62,28.65,262.06,3.62,7.52
2016,5,24,0.03,63.06,28.93,262.25,2.83,7.62
2016,5,25,0.01,65.69,28.28,250.56,2.65,7.53
2016,5,26,0.03,67.12,28.62,261.38,2.98,7.58
2016,5,27,0.02,65.38,29.05,275.31,3.66,7.67
2016,5,28,0,65.5,28.93,280.44,3.79,7.64
2016,5,29,0.01,63.06,28.9,273.75,3.86,7.61
2016,5,30,0.02,59.69,29.08,277.5,3.49,7.76
2016,5,31,0,58.88,29.17,284.62,3.82,7.72
2016,6,1,0.31,57.12,29.79,297.38,5.38,7.61
2016,6,2,1.74,59.44,29.51,293.69,4.29,7.22
2016,6,3,0.85,61.94,29.33,295.19,2.91,7.03
2016,6,4,14.89,70.38,28.23,292.19,2.41,6.87
2016,6,5,11.47,77.31,27.05,273.19,1.26,6.36
2016,6,6,5.91,75.31,26.52,259.5,2.67,6.88
2016,6,7,0.13,71.19,27.62,269.88,2.64,6.79
2016,6,8,0.71,76.12,27.19,271.12,2.58,6.96
2016,6,9,1.55,76.62,26.83,266.44,2.16,6.99
2016,6,10,3.64,78.75,26.42,271.94,2.16,6.76
2016,6,11,7.09,81.88,25.44,254.19,5.4,7.12
2016,6,12,4.37,81.12,25.94,255.44,2.92,6.85
2016,6,13,2.34,81.69,26.11,267.06,2.42,6.84
2016,6,14,1.35,77.38,26.44,263.19,3.58,7.01
2016,6,15,0.83,75.44,26.48,252.75,4.77,7.03
2016,6,16,0.24,73.62,26.77,262.75,3.8,6.71
2016,6,17,0.72,72.94,26.54,279.5,3.24,6.68
2016,6,18,1.73,75.06,26.43,292.81,2.72,6.67
2016,6,19,6.07,79.06,25.48,297.81,3.48,6
2016,6,20,21.12,85.19,24.31,254.5,3.22,6.71
2016,6,21,20.25,86.88,24.56,231.75,3.73,7.13
2016,6,22,5.27,83.38,24.65,249.31,4.25,7.29
2016,6,23,11.27,82.69,24.41,239.94,5.94,7.38
2016,6,24,22.18,85.25,24.49,247.25,2.65,7.02
2016,6,25,63.89,91.25,23.96,254.62,5.35,7.35
2016,6,26,30.29,84.75,24.47,245.5,3.98,7.1
2016,6,27,19.65,87.69,24.37,243.88,5.12,6.82
2016,6,28,35.48,88.56,24.8,245.5,2.34,7.13
2016,6,29,15.58,87.56,24.64,258.94,3.08,7.12
2016,6,30,18.8,88.38,24.69,246.31,3.53,7.16
2016,7,1,28.58,89.38,24.63,248.31,4.18,6.98
2016,7,2,78.15,93.25,24.19,247.88,3.58,7.11
2016,7,3,64.35,93.62,24.15,249.75,4.76,7.25
2016,7,4,38.17,91.81,24.31,251.62,5.19,6.91
2016,7,5,22.97,92,24.14,259.94,3.77,6.7
2016,7,6,12.4,90.06,24.32,256.88,4.78,6.47
2016,7,7,9.52,87.62,24.38,264.5,4.63,6.32
2016,7,8,21.3,91.06,23.87,266.12,4.3,6.19
2016,7,9,30.57,93.62,23.44,263.25,3.06,6.6
2016,7,10,69.76,94.56,23.62,260.81,3.47,6.58
2016,7,11,44.15,94.38,23.58,265.06,4.51,6.39
2016,7,12,23.05,92.69,23.55,258.56,4.8,6.74
2016,7,13,18.15,90,23.97,245.5,5.73,6.8
2016,7,14,12.1,89.94,23.83,238.44,4.3,6.65
2016,7,15,8.55,90.12,23.8,245.81,4.23,6.6
2016,7,16,8.71,89.75,23.8,237.31,4.9,6.55
2016,7,17,8.68,89.31,23.72,238,3.23,6.26
2016,7,18,21.13,90.25,23.61,253.06,5.64,6.1
2016,7,19,31.84,92.06,23.13,263,4.09,5.88
2016,7,20,21.62,92.69,23.11,271.38,3.65,6.55
2016,7,21,9.92,92.94,22.91,268.81,2.09,6.36
2016,7,22,14.92,93.12,22.96,268.56,3.3,6.4
2016,7,23,11.9,92.56,23.13,261.69,2.84,6.73
2016,7,24,3.63,91.88,23.19,260.19,3.64,6.95
2016,7,25,3.99,90.94,23.13,260.5,2.95,7.06
2016,7,26,11.03,90.31,23.26,259.12,2.12,7.18
2016,7,27,8.86,90.44,23.15,267.62,2.34,6.98
2016,7,28,11.98,91.25,23.17,270.94,4.93,6.84
2016,7,29,31.19,93,22.62,271.06,4.34,6.6
2016,7,30,17.06,93,23.09,267.06,3.95,6.85
2016,7,31,52.39,94.62,23.01,258.38,4.02,6.81
2016,8,1,79.12,95.44,22.88,261.19,6.09,6.82
2016,8,2,93.27,95.69,22.54,257.06,3.61,6.48
2016,8,3,92.52,96,22.8,253.44,3.18,6.56
2016,8,4,30.04,93.88,23.2,256.5,4.51,6.69
2016,8,5,54.15,94.88,23.44,256.81,4.47,6.26
2016,8,6,27.39,92.94,23.32,253.94,4.01,6.6
2016,8,7,16.68,93.38,22.87,248.12,3.09,6.97
2016,8,8,17.34,92.12,23.19,247.38,5.1,6.75
2016,8,9,19.21,92.69,23.24,246.81,5.07,6.73
2016,8,10,21.66,92,23.18,246.88,5.66,7.02
2016,8,11,17.57,92.38,22.98,248.94,5.02,6.73
2016,8,12,11.08,91.56,23.4,258.88,4.77,6.62
2016,8,13,4.31,91.12,23.25,263.44,4.05,6.66
2016,8,14,1.82,90.81,22.86,258.75,4.02,6.75
2016,8,15,3.43,90.81,22.99,263.25,4.02,6.79
2016,8,16,2.41,90.5,23.15,261.69,5.48,6.9
2016,8,17,2.45,89.62,23.2,257.88,4.92,6.83
2016,8,18,5.74,89.69,22.95,257.5,4.77,6.93
2016,8,19,2.33,90.31,22.73,260.38,4.35,6.8
2016,8,20,1.89,91.56,22.51,250.31,3.05,6.84
2016,8,21,3.83,89.69,23.62,246.5,5.41,6.9
2016,8,22,8.76,90.12,23.41,255.31,4.39,6.87
2016,8,23,20.81,91.56,23.46,258.81,3.23,6.69
2016,8,24,12.93,90.88,23.55,268.5,4.13,6.78
2016,8,25,5.15,89.75,22.92,272.06,1.73,6.85
2016,8,26,14.34,90.75,23.15,264.25,3.27,6.55
2016,8,27,31.44,91.56,23.12,252.62,3.2,6.59
2016,8,28,21.75,92.38,23.24,248.25,4.64,6.33
2016,8,29,7.11,91.69,23.58,261.69,4.55,6.38
2016,8,30,7.82,92.38,23.37,272.06,3.58,6.41
2016,8,31,2.62,90.44,23.03,256.19,2.11,6.43
2016,9,1,6.64,90.69,22.87,246.62,3.55,6.27
2016,9,2,6.65,90,22.75,252.06,2.77,6.58
2016,9,3,6.05,90.12,22.4,264.62,2.95,6.28
2016,9,4,1.75,89.81,22.17,264.69,2.59,6.38
2016,9,5,1.78,90,21.96,266.06,2.09,6.52
2016,9,6,1.85,89.31,21.96,261.69,2.33,6.62
2016,9,7,2.36,89.25,21.8,266.19,2.43,6.66
2016,9,8,1.67,88.88,21.78,271.06,2.02,6.59
2016,9,9,1.61,89.5,21.87,286.69,2.03,6.53
2016,9,10,2.9,90.62,21.9,281.56,2.92,5.46
2016,9,11,4.47,90.19,22.19,287,2.47,6.07
2016,9,12,0.67,88.5,22.3,281,2.33,6.13
2016,9,13,1.74,86.19,22.95,290.56,2.87,6.49
2016,9,14,9.37,89.44,23.12,297.19,2.12,6.24
2016,9,15,18.08,92.31,23.06,289.44,2.93,5.98
2016,9,16,35.18,95.12,23.05,279.94,4.5,6.14
2016,9,17,80.09,96.19,22.98,249.19,4.09,5.92
2016,9,18,32.38,95.69,22.75,243.44,4,6.54
2016,9,19,14.68,92.31,22.15,259.69,4.26,6.37
2016,9,20,24.93,92.75,22.48,279.38,4.48,6.26
2016,9,21,45.97,94.5,22.82,290.31,2.55,5.77
2016,9,22,39.67,94.5,23.2,308.44,1.55,5.72
2016,9,23,32.39,94.88,23.42,313.06,3.35,5.57
2016,9,24,29.47,94.38,23.13,302.81,2.13,5.57
2016,9,25,5.57,93.75,23.17,300.81,1.91,5.81
2016,9,26,4.68,93,23.17,309.25,3.43,5.55
2016,9,27,5.44,91.31,23.44,318.69,2.4,5.75
2016,9,28,1.7,90.38,23.44,325.88,1.73,6.04
2016,9,29,0.8,90.81,23.13,315.19,1.86,6.11
2016,9,30,0.3,91,22.33,313.25,2.46,5.96
2016,10,1,27.58,93.31,22.04,303.62,1.88,5.44
2016,10,2,14.74,93.75,22.27,273.56,3.46,5.94
2016,10,3,12.1,93,23.19,252,3.23,5.66
2016,10,4,16.27,92.81,22.42,232.19,3.62,6.01
2016,10,5,6.77,92.25,22.06,249.44,3.86,6.11
2016,10,6,2.25,91.94,22.05,235.5,3.16,6.19
2016,10,7,0.95,90.88,22.91,235.19,1.55,6.01
2016,10,8,0.69,90.44,22.85,223.31,2.04,6.12
2016,10,9,4.54,89.62,23.73,225.56,2.73,5.9
2016,10,10,7.08,86.62,23.82,222.81,4.81,5.62
2016,10,11,2.8,86.56,23.68,298.44,4.2,5.77
2016,10,12,1.06,86.44,23.16,230.5,4.43,5.97
2016,10,13,0.03,83.75,22.67,184.06,3.91,5.93
2016,10,14,1.15,81.62,22.58,162.94,5.12,5.88
2016,10,15,0.03,77.19,22.2,71.44,4.1,5.97
2016,10,16,0,75.06,21.69,63,1.89,5.87
2016,10,17,0,73.31,22,80.19,2.18,5.74
2016,10,18,0,72.5,21.03,54.88,2.81,5.7
2016,10,19,0,72.12,21.24,96.56,2.87,5.66
2016,10,20,0,69.75,21.39,81.06,3.91,6.02
2016,10,21,0,69.94,21.14,81.31,4.19,5.8
2016,10,22,0,73.31,20.93,150.81,5.71,5.66
2016,10,23,0,75.69,20.94,184.06,4.75,5.48
2016,10,24,0,79.56,20.51,193.31,3.67,5.21
2016,10,25,0,78.31,20.05,152.31,4.81,5.53
2016,10,26,0,74.94,19.58,53.19,4.27,5.75
2016,10,27,0,75,20,70.94,2.67,5.47
2016,10,28,0,68.44,19.97,60.88,3.69,5.83
2016,10,29,0,62.56,19.38,84.44,4.3,5.8
2016,10,30,0,70.75,19.63,65.69,6.18,5.58
2016,10,31,0,83,21.64,75.69,5.45,5.18
2016,11,1,0,73.12,20,68.5,4.94,5.5
2016,11,2,0,69.44,19.4,71.31,7.12,5.59
2016,11,3,0,72.06,18.85,73.31,6.35,5.63
2016,11,4,0,68.19,19.08,115.81,6.7,5.61
2016,11,5,0,71.81,19.27,90.69,3.37,5.35
2016,11,6,0,68.75,19.01,98.62,5.69,5.26
2016,11,7,0,68.19,18.72,68.38,3.14,5.35
2016,11,8,0,64.62,18.63,75.19,4.16,5.38
2016,11,9,0,64.69,18.44,77.56,5.37,5.52
2016,11,10,0,63.19,18.31,79.81,5.91,5.57
2016,11,11,0,61.5,18.08,82,4.88,5.43
2016,11,12,0,64.81,17.69,93.62,4.76,5.18
2016,11,13,0,66.56,18.52,86.75,7.89,4.83
2016,11,14,0,70.75,19.8,71.94,7.57,4.43
2016,11,15,0.01,74.56,20.9,83.38,6.49,4.24
2016,11,16,0.03,80,21.4,83.94,5.14,4.36
2016,11,17,0,72.31,19.92,79,4.27,4.79
2016,11,18,0,66.75,19.07,87.81,5.59,4.89
2016,11,19,0,61.5,18.58,99,5.47,4.91
2016,11,20,0,58.06,18.34,95.56,5.83,5.26
2016,11,21,0,58.31,18.33,88.94,6.45,5.27
2016,11,22,0,57.25,18.8,93.75,8.74,5.24
2016,11,23,0,59.38,18.65,83,5.5,5.29
2016,11,24,0,59.25,18.71,93.75,6.49,5.14
2016,11,25,0,59,18.47,91.06,6.42,5.27
2016,11,26,0,55.5,19.14,85.75,6.85,5.39
2016,11,27,0,56.75,19.34,82,3.65,5.41
2016,11,28,0,53.25,20.41,96.62,5.61,5.34
2016,11,29,0,54.19,20.55,125.31,6.09,5.37
2016,11,30,0,54.75,20.08,72.75,5.64,5.3
2016,12,1,0,56.5,20.19,83.31,6.34,5.23
2016,12,2,0,64.75,19.23,81.12,4.95,5.13
2016,12,3,0,69.81,20.16,86.38,5.55,4.91
2016,12,4,0,79.44,21.98,94.19,4.95,4.74
2016,12,5,0,73.69,21.45,63.94,4.95,4.64
2016,12,6,0,62.81,19.16,81.25,4.62,4.97
2016,12,7,0,61.44,18.02,89.75,5.21,4.88
2016,12,8,0,56.38,18.44,82.5,7.66,5.08
2016,12,9,0,52.25,17.8,116.81,4.91,5.24
2016,12,10,0,52.12,16.92,80.5,4.56,5.21
2016,12,11,0,55.88,17.32,72.19,4.81,5.27
2016,12,12,0,56,18.18,73.81,4.83,5.25
2016,12,13,0,57.69,18.58,79.06,3.79,5.27
2016,12,14,0,68.75,19.98,89.5,4.86,4.7
2016,12,15,0,75.75,21.58,94.56,4.7,4.7
2016,12,16,0,68.38,21.98,77.38,6.38,4.38
2016,12,17,0,67.94,21.35,109.94,6.19,4.37
2016,12,18,0,65,20.2,177.69,7.09,4.87
2016,12,19,0,56.88,19.47,76.62,5.74,5.04
2016,12,20,0,53.06,18.57,85.88,6.84,5.13
2016,12,21,0,47.75,18.79,74.75,6.63,5.17
2016,12,22,0,49.44,18.82,118.56,6.34,5.2
2016,12,23,0,46.12,19.1,107.56,5.14,5.3
2016,12,24,0,42.62,20.22,144.62,6.18,5.31
2016,12,25,0,46.75,19.79,169,4.66,5.17
2016,12,26,0,49.06,19.12,60.12,6.73,4.97
2016,12,27,0,43.31,17.98,77.25,6.91,5.14
2016,12,28,0,41.81,18.24,89.69,8.49,5.16
2016,12,29,0,47.19,18.26,88.44,6.61,5.18
2016,12,30,0,45.12,19.26,89.56,6.68,4.96
2016,12,31,0,49.31,19.42,131.56,5.63,4.91
2017,1,1,0,54.5,19.59,161.19,4.57,4.78
2017,1,2,0,51.81,19.29,110.31,2.76,4.71
2017,1,3,0,45.62,18.19,71.88,6.04,5.17
2017,1,4,0,44.56,18.3,115.38,6.65,5.29
2017,1,5,0,46.12,18.61,155.5,6.7,5.29
2017,1,6,0,51.69,18.3,197.88,4.27,5.27
2017,1,7,0,58.88,17.56,191.81,5.69,5.32
2017,1,8,0,73.31,17.47,198.75,4.42,5.32
2017,1,9,0,73.31,17.58,209.69,5.62,5.2
2017,1,10,0,51.88,17.12,125.5,3.63,5.49
2017,1,11,0,48.38,16.39,184.19,6.09,5.33
2017,1,12,0,47.44,17.01,168.81,4.88,5.29
2017,1,13,0,49.81,18.58,160.94,2.55,5
2017,1,14,0,58.75,18.56,172.88,7.04,4.55
2017,1,15,0,69.5,19.97,175.44,4.42,4.45
2017,1,16,0,66.62,19.9,143.56,3.26,4.24
2017,1,17,0,59.62,20.14,140,5.09,4.37
2017,1,18,0,51.62,20.43,98.31,5.39,4.74
2017,1,19,0,49.81,19.51,98.88,4.62,5
2017,1,20,0,46.44,19.48,93.44,5.66,5.02
2017,1,21,0,47.25,20.57,137.25,8.12,5.34
2017,1,22,0,46.62,22.09,83.62,6.07,5.43
2017,1,23,0,45.56,22.35,92.44,8.38,5.4
2017,1,24,0,44.75,22.41,103.19,6.85,5
2017,1,25,0,44.25,22.18,99.94,6.86,5.06
2017,1,26,0,48.56,21.8,191.81,4.87,5.02
2017,1,27,0,51,21.16,83.88,4.27,5.4
2017,1,28,0,40.75,21.04,74.12,5.95,5.39
2017,1,29,0,34.19,21.6,78,6.85,5.35
2017,1,30,0,35.44,22.37,157.88,7.16,5.52
2017,1,31,0,39.31,22.26,167.44,4.99,5.53
2017,2,1,0,36.5,22.78,142.62,4.77,5.55
2017,2,2,0,34.44,23.78,99.25,5.68,5.51
2017,2,3,0,46.56,22.9,180.31,5.47,5.4
2017,2,4,0,53.56,22.37,191.5,3.84,5.42
2017,2,5,0,66.75,21.25,178.88,7.1,5.44
2017,2,6,0,57.06,20.74,169.12,6.67,5.56
2017,2,7,0,41.12,21.34,167.94,5.38,5.83
2017,2,8,0,43.94,22.52,184,4.56,5.62
2017,2,9,0,43.94,22.28,156.88,5.97,5.53
2017,2,10,0,42.88,22.51,178.56,5.81,5.54
2017,2,11,0,47.25,21.9,286.75,6.16,5.73
2017,2,12,0,47,21.88,176.56,3.34,5.66
2017,2,13,0,38.31,23.75,105.62,5.11,5.79
2017,2,14,0,39.25,23.6,96.94,4.4,5.97
2017,2,15,0,40.44,23.82,89.94,4.96,5.65
2017,2,16,0,35.81,23.62,93.81,3.82,6.01
2017,2,17,0,32.56,24.29,91.94,4.64,6.09
2017,2,18,0,30.75,24.84,88.88,3.73,6.41
2017,2,19,0,31.38,25.07,167.56,6.11,6.53
2017,2,20,0,35.88,24.99,208.75,6.4,6.34
2017,2,21,0,51.56,22.76,289.19,4.66,6.58
2017,2,22,0,51.31,23.23,280.44,6.99,6.65
2017,2,23,0,37.44,24.98,133.62,7.19,6.63
2017,2,24,0,28.81,25.65,133.06,7.38,6.63
2017,2,25,0,20.25,25.37,70.25,5.35,6.64
2017,2,26,0,20.38,25.73,173.75,8.37,6.77
2017,2,27,0,20.19,25.98,121.12,6.35,6.75
2017,2,28,0,25.88,25.57,164.88,5.93,6.3
2017,3,1,0,26.75,26.01,185,5.94,6.54
2017,3,2,0,29.31,25.77,169.31,7.8,6.35
2017,3,3,0,34.62,25.32,172.62,6.45,6.43
2017,3,4,0,34.19,24.42,296.06,5.55,6.87
2017,3,5,0,38.06,24.2,240.81,7.48,7.03
2017,3,6,0,36.69,24.25,176.62,6.7,7.02
2017,3,7,0,44.62,23.07,291.69,6.65,7.01
2017,3,8,0,47.81,23.55,316.88,5.3,6.78
2017,3,9,0,42.62,23.33,306.56,5.59,7.09
2017,3,10,0,66.75,21.13,273.88,5.13,7.01
2017,3,11,0,59.5,21.41,285.81,3.24,7.13
2017,3,12,0,39.62,21.12,194.88,4.56,7.27
2017,3,13,0,27,23.66,200.06,5.91,7.16
2017,3,14,0,26.06,25.1,185.31,4.96,7.13
2017,3,15,0.01,33.75,26.31,201.44,3.98,6.72
2017,3,16,0,39.94,25.9,251.5,6.79,6.9
2017,3,17,0,36.12,25.3,292.56,5.65,7.17
2017,3,18,0,37.94,25.83,329.19,5.59,6.91
2017,3,19,0,37.38,25.63,320.56,5.88,7.09
2017,3,20,0,39,25.44,213.44,6.45,7.26
2017,3,21,0,39.06,26.5,196.81,5.25,7.3
2017,3,22,0,30.62,27.6,186.56,4.83,7.15
2017,3,23,0,28.75,28.69,174.38,5.6,7.05
2017,3,24,0,33.25,28.7,227.94,5.59,6.83
2017,3,25,0,31,29.56,171.38,4.04,6.7
2017,3,26,0,26.56,30.05,164.19,4.46,6.66
2017,3,27,0,22.69,30.62,162.06,3.63,7.06
2017,3,28,0.01,33.88,30.42,183.5,6.66,6.74
2017,3,29,0.01,49.81,29.59,187.94,6.94,6.72
2017,3,30,0.01,53.75,29.26,233.38,6.76,6.54
2017,3,31,0.22,41.12,30.3,206.81,5.91,6.52
2017,4,1,0.09,33.69,29.52,282,6.16,6.55
2017,4,2,0,38.56,28.26,301.19,5.58,6.97
2017,4,3,0,39.81,27.73,294.25,5.65,7.26
2017,4,4,0,45.06,27.62,280,5.85,7.5
2017,4,5,0,54.06,27.31,272.38,4.84,7.41
2017,4,6,0,52.12,27.48,273.12,5.12,7.65
2017,4,7,0,47,26.66,299.81,4.23,7.64
2017,4,8,0,31.69,27.89,241.19,7.47,7.87
2017,4,9,0,20.31,30.05,185.88,6.74,7.48
2017,4,10,0,15.94,31.04,216.81,4.72,7.33
2017,4,11,0,19.38,30.39,153.44,5.8,7.3
2017,4,12,0,19.12,30.37,164.56,4.62,7.65
2017,4,13,0,22.94,30.48,157.81,4.21,7.52
2017,4,14,0,31.5,30.33,263.69,5.66,7.33
2017,4,15,0,47.25,29.35,291.06,6.9,7.33
2017,4,16,0,38.62,29.83,314,6.52,7.34
2017,4,17,0,39.44,29.94,313.94,8.45,7.26
2017,4,18,0,31.94,30.31,258.94,5.2,7.51
2017,4,19,0,37.06,29.25,316.38,5.41,7.53
2017,4,20,0,51.31,28.18,288,5.19,7.58
2017,4,21,0,52.81,27.42,260.69,4.54,7.55
2017,4,22,0,53.44,26.66,263.69,5.41,7.57
2017,4,23,0,53.69,26.92,276.5,5.66,7.64
2017,4,24,0,53.44,26.82,282.81,4.37,7.61
2017,4,25,0,49.62,26.76,291.69,4.24,7.68
2017,4,26,0,52.25,27.31,302.94,3.84,7.86
2017,4,27,0,46.56,28.85,272.25,6.23,7.87
2017,4,28,0,43.56,28.83,271.44,7.91,7.56
2017,4,29,0,42.25,28.82,280.25,8.19,7.47
2017,4,30,0,43.06,28.24,293.75,7.12,7.68
2017,5,1,0,45.5,29.25,241.19,6.82,7.55
2017,5,2,0,41.12,29.64,321.81,5.62,7.41
2017,5,3,0,46.44,30.03,227.94,7.36,7.19
2017,5,4,0.23,43.44,30.87,228.44,5.95,6.93
2017,5,5,0.22,41.69,32.06,232.81,7.76,7.05
2017,5,6,0.57,42.94,31.18,289.12,6.77,7.06
2017,5,7,0.27,45.81,30.33,281.19,5.61,7.14
2017,5,8,0.01,40.62,30.87,286.12,5.84,7.36
2017,5,9,0.01,48.31,29.93,291.06,6.61,7.66
2017,5,10,0,43.94,30.02,299.31,8.23,7.7
2017,5,11,0.01,44.44,30.37,316.88,6.77,7.56
2017,5,12,5.63,47.75,30.93,210.75,3.02,7.26
2017,5,13,2.85,51.88,30.74,231.75,5.38,6.88
2017,5,14,2.07,61.44,28.74,263.25,5.02,6.77
2017,5,15,0.1,61.69,28.45,264,3.01,6.59
2017,5,16,0,55.5,28.68,287.12,4.43,7.19
2017,5,17,0,57.81,28.67,280.19,3.27,7.42
2017,5,18,0,56,28.76,292.5,4.51,7.59
2017,5,19,0,57,28.35,292.12,4.29,7.54
2017,5,20,0,57.19,28.62,295.19,3.96,7.8
2017,5,21,0,56.69,28.38,292.5,3.48,7.74
2017,5,22,0.01,54.69,29.26,306.19,3.53,7.54
2017,5,23,0.24,52.56,30.93,270.75,4.53,7.47
2017,5,24,0.39,57.44,28.91,298.62,4.38,7.62
2017,5,25,0,60,29.04,293.31,3.84,7.41
2017,5,26,0.01,58.75,29.08,293.88,4.98,7.41
2017,5,27,0.02,62.12,28.45,278.44,2.02,7.61
2017,5,28,0.03,62.44,28.39,265.69,2.66,7.47
2017,5,29,0.66,68.5,28.13,259.38,5.22,7.42
2017,5,30,5.75,72.81,27.82,258.56,7.42,7.07
2017,5,31,2.32,72.62,28.31,256.88,4.2,7.2
2017,6,1,3.78,74,27.93,250.19,5.52,7.09
2017,6,2,2.74,73.94,27.9,212.06,4.84,7.18
2017,6,3,4.37,69.75,28.35,202.44,5.82,7.37
2017,6,4,1.83,75.19,26.51,229.06,4.48,7.35
2017,6,5,0.53,72.19,27.11,243.12,2.16,7.41
2017,6,6,2.18,73.81,26.96,246.81,3.82,7.27
2017,6,7,9.93,79.06,25.69,238.69,3.28,7.13
2017,6,8,10.91,80.5,25.28,261.31,1.95,7.09
2017,6,9,20.97,84.38,24.5,277.75,2.43,7.06
2017,6,10,11.08,83,25.1,267.38,3.76,7.03
2017,6,11,18.41,84.69,25.61,282.06,2.34,6.76
2017,6,12,37.99,84.62,24.98,266.38,1.85,7.15
2017,6,13,8.15,84.38,24.93,248.75,1.84,6.77
2017,6,14,12.55,82.44,25.62,235.25,2.95,6.59
2017,6,15,9.8,84.25,24.5,247.31,2.71,6.56
2017,6,16,10.9,85.88,24.87,247.31,3.23,6.9
2017,6,17,16.88,86.62,25.24,267.56,2.39,7.02
2017,6,18,7.24,84.81,25.54,263.94,3.2,7.15
2017,6,19,3.65,83.06,25.58,260.25,3.08,7.21
2017,6,20,2.82,82.06,25.37,250.44,2.91,7.03
2017,6,21,4.17,81.12,25.51,240,4.81,7.1
2017,6,22,9.01,83.19,25.35,248.31,4.5,6.53
2017,6,23,7.77,83.62,25.53,258.88,4.18,6.92
2017,6,24,20.57,84.19,25.63,264.25,4.37,6.84
2017,6,25,46.63,88.81,25.19,254.38,4.62,7.08
2017,6,26,38.81,90.81,24.46,238.81,4.04,7
2017,6,27,27.54,88.81,24.76,233.5,4.36,6.82
2017,6,28,27.97,88.25,24.48,230.81,4.52,6.9
2017,6,29,37.95,88.44,24.84,240.94,4.67,6.69
2017,6,30,25.12,87.94,24.68,249.44,4.45,7
2017,7,1,28.11,88.94,24.62,256.12,5.4,7.16
2017,7,2,24.04,90.06,24.57,252.62,4.24,6.6
2017,7,3,10.49,86.75,24.95,256.44,3.6,6.8
2017,7,4,9.83,86.88,24.8,257,4.88,6.85
2017,7,5,8.01,88.19,24.23,260.75,5.47,6.57
2017,7,6,9.41,87.75,24.19,260.19,3.36,6.25
2017,7,7,10.11,87.38,24.15,264.44,2.9,6.69
2017,7,8,8.33,87.62,23.9,270.19,1.94,7.02
2017,7,9,9.26,87.31,24.14,266.56,2.95,7.29
